INSTRUMENT,SYMBOL,EXPIRY_DT,STRIKE_PR,OPTION_TYP,OPEN,HIGH,LOW,CLOSE,SETTLE_PR,CONTRACTS,VAL_INLAKH,OPEN_INT,CHG_IN_OI,TIMESTAMP
OPTSTK,OFSS,30-Jun-2026,9430,PE,310.2,366.15,305.45,307.05,307.05,31,226.511,2775,750,12-Jun-2026
OPTSTK,OFSS,30-Jun-2026,9500,CE,247.75,284.8,208.9,241.3,241.3,1370,10009.4258,37125,10275,12-Jun-2026
OPTSTK,OFSS,30-Jun-2026,9500,PE,342.45,432.95,328,353,353,191,1414.0221,32100,1500,12-Jun-2026
OPTSTK,OFSS,30-Jun-2026,9600,CE,220.05,240,172,201,201,572,4206.4779,17325,-1950,12-Jun-2026
OPTSTK,OFSS,30-Jun-2026,9600,PE,439.95,497.65,399,413.9,413.9,27,203.1804,12075,75,12-Jun-2026
OPTSTK,OFSS,30-Jun-2026,9630,CE,189.85,221.3,168.55,184.95,184.95,41,302.0049,3075,-75,12-Jun-2026
OPTSTK,OFSS,30-Jun-2026,9630,PE,460,513.55,415.35,445.3,445.3,16,121.1408,2775,0,12-Jun-2026
OPTSTK,OFSS,30-Jun-2026,9700,CE,170.05,200.15,144.05,169.7,169.7,373,2761.5234,26100,75,12-Jun-2026
OPTSTK,OFSS,30-Jun-2026,9700,PE,475,563.4,475,475,543.55,11,84.3256,28950,0,12-Jun-2026
OPTSTK,OFSS,30-Jun-2026,9730,CE,170,183.95,140.55,156.4,156.4,60,444.771,2400,825,12-Jun-2026
OPTSTK,OFSS,30-Jun-2026,9730,PE,0,0,0,474,563.8,0,0,4125,0,12-Jun-2026
OPTSTK,OFSS,30-Jun-2026,9800,CE,149,170,120,139.4,139.4,409,3049.8413,38700,-750,12-Jun-2026
OPTSTK,OFSS,30-Jun-2026,9800,PE,550.65,615.95,534,549.5,549.5,19,147.7814,29700,-225,12-Jun-2026
OPTSTK,OFSS,30-Jun-2026,9830,CE,140,160.4,117.3,131,131,80,597.7779,6225,-1350,12-Jun-2026
OPTSTK,OFSS,30-Jun-2026,9830,PE,0,0,0,536.65,633.9,0,0,9825,0,12-Jun-2026
OPTSTK,OFSS,30-Jun-2026,9900,CE,119.95,137.3,102,110.25,110.25,220,1652.1097,16575,6825,12-Jun-2026
OPTSTK,OFSS,30-Jun-2026,9900,PE,0,0,0,680.35,685.6,0,0,7200,0,12-Jun-2026
OPTSTK,OFSS,30-Jun-2026,9930,CE,110,123.4,100,105.1,105.1,28,210.8628,3525,75,12-Jun-2026
OPTSTK,OFSS,30-Jun-2026,9930,PE,0,0,0,729.6,708.2,0,0,19350,0,12-Jun-2026
OPTSTK,OFSS,30-Jun-2026,10000,CE,100.4,118.95,83,99.6,99.6,1215,9202.7984,75075,-6225,12-Jun-2026
OPTSTK,OFSS,30-Jun-2026,10000,PE,720,813.55,681.3,728.85,728.85,20,161.2345,25875,-600,12-Jun-2026
OPTSTK,OFSS,30-Jun-2026,10030,CE,108.45,112.5,80,93.75,93.75,42,318.8681,3525,375,12-Jun-2026
OPTSTK,OFSS,30-Jun-2026,10030,PE,0,0,0,515.8,785.15,0,0,5700,0,12-Jun-2026
OPTSTK,OFSS,30-Jun-2026,10100,CE,84.25,96.8,70,80.5,80.5,110,840.0182,12825,600,12-Jun-2026
OPTSTK,OFSS,30-Jun-2026,10100,PE,0,0,0,835.5,841.1,0,0,4200,0,12-Jun-2026
OPTSTK,OFSS,30-Jun-2026,10130,CE,0,0,0,80.7,93.2,0,0,3600,0,12-Jun-2026
OPTSTK,OFSS,30-Jun-2026,10130,PE,0,0,0,862.9,865.55,0,0,2025,0,12-Jun-2026
OPTSTK,OFSS,30-Jun-2026,10200,CE,80,82.95,58,68.45,68.45,300,2310.6245,37125,3375,12-Jun-2026
OPTSTK,OFSS,30-Jun-2026,10200,PE,913,913,860,885.9,885.9,5,41.5806,8550,75,12-Jun-2026
OPTSTK,OFSS,30-Jun-2026,10300,CE,57.75,69,50.55,58.75,58.75,268,2082.1985,33000,4125,12-Jun-2026
OPTSTK,OFSS,30-Jun-2026,10300,PE,0,0,0,1070,1008.55,0,0,7050,0,12-Jun-2026
OPTSTK,OFSS,30-Jun-2026,10330,CE,55,56.1,47.5,54.1,54.1,51,397.0402,13875,1275,12-Jun-2026
OPTSTK,OFSS,30-Jun-2026,10330,PE,0,0,0,591.6,1034.5,0,0,12450,0,12-Jun-2026
OPTSTK,OFSS,30-Jun-2026,10400,CE,50.05,57.8,40,48.85,48.85,107,838.3907,33225,375,12-Jun-2026
OPTSTK,OFSS,30-Jun-2026,10400,PE,0,0,0,751.6,1095.85,0,0,8325,0,12-Jun-2026
OPTSTK,OFSS,30-Jun-2026,10500,CE,47.4,48.2,33.4,41.2,41.2,570,4505.7454,79650,375,12-Jun-2026
OPTSTK,OFSS,30-Jun-2026,10500,PE,1165,1200,1165,1165,1185.2,5,43.8069,17100,-150,12-Jun-2026
OPTSTK,OFSS,30-Jun-2026,10530,CE,34,44.65,34,34,41.2,10,79.2582,6525,0,12-Jun-2026
OPTSTK,OFSS,30-Jun-2026,10530,PE,0,0,0,769.95,1212.35,0,0,375,0,12-Jun-2026
OPTSTK,OFSS,30-Jun-2026,10600,CE,37.25,40,28.2,34.25,34.25,57,454.596,11250,-525,12-Jun-2026
OPTSTK,OFSS,30-Jun-2026,10600,PE,0,0,0,1040,1276.25,0,0,1425,0,12-Jun-2026
OPTSTK,OFSS,30-Jun-2026,10700,CE,30,33,25.6,30.95,30.95,16,128.7434,7275,-150,12-Jun-2026
OPTSTK,OFSS,30-Jun-2026,10700,PE,0,0,0,1336.6,1368.85,0,0,0,0,12-Jun-2026
OPTSTK,OFSS,30-Jun-2026,10800,CE,20.8,29.75,20.7,25.9,25.9,241,1956.3642,24150,8025,12-Jun-2026
OPTSTK,OFSS,30-Jun-2026,10800,PE,0,0,0,1414.65,1462.75,0,0,0,0,12-Jun-2026
OPTSTK,OFSS,30-Jun-2026,10900,CE,16.5,21.7,16.5,21.7,21.7,4,32.7573,2550,-75,12-Jun-2026
OPTSTK,OFSS,30-Jun-2026,10900,PE,0,0,0,1494.6,1557.75,0,0,0,0,12-Jun-2026
OPTSTK,OFSS,30-Jun-2026,11000,CE,19.35,22,15.3,20.4,20.4,733,6057.7198,75075,3600,12-Jun-2026
OPTSTK,OFSS,30-Jun-2026,11000,PE,0,0,0,1540,1653.6,0,0,300,0,12-Jun-2026
OPTSTK,OFSS,30-Jun-2026,11100,CE,17.9,17.9,17,17.3,17.3,3,25.0139,10050,-225,12-Jun-2026
OPTSTK,OFSS,30-Jun-2026,11200,CE,12.05,16.3,10.15,15.65,15.65,122,1026.0637,27900,-2100,12-Jun-2026
OPTSTK,OFSS,30-Jun-2026,11200,PE,0,0,0,1550,1847.55,0,0,450,0,12-Jun-2026
OPTSTK,OFSS,30-Jun-2026,11400,CE,11,15.2,9,11.55,11.55,125,1069.7536,17475,-4650,12-Jun-2026
OPTSTK,OFSS,30-Jun-2026,11400,PE,0,0,0,1915.65,2043.5,0,0,0,0,12-Jun-2026
OPTSTK,OFSS,28-Jul-2026,8200,CE,0,0,0,1603.25,1313.25,0,0,0,0,12-Jun-2026
OPTSTK,OFSS,28-Jul-2026,8200,PE,128.85,128.85,125,126.95,126.95,2,16.6539,200,200,12-Jun-2026
OPTSTK,OFSS,28-Jul-2026,8400,CE,1100,1128.4,1090,1128.4,1157.8,12,114.1355,1300,1200,12-Jun-2026
OPTSTK,OFSS,28-Jul-2026,8400,PE,0,0,0,247.65,160.7,0,0,0,0,12-Jun-2026
OPTSTK,OFSS,28-Jul-2026,8530,PE,205,207.05,196.2,196.2,194.15,7,61.1233,4300,500,12-Jun-2026
OPTSTK,OFSS,28-Jul-2026,8600,CE,0,0,0,1316.8,1012.55,0,0,0,0,12-Jun-2026
OPTSTK,OFSS,28-Jul-2026,8600,PE,0,0,0,230,213.8,0,0,100,0,12-Jun-2026
OPTSTK,OFSS,28-Jul-2026,8700,CE,0,0,0,1455.9,943.5,0,0,0,0,12-Jun-2026
OPTSTK,OFSS,28-Jul-2026,8700,PE,0,0,0,184.75,243.9,0,0,0,0,12-Jun-2026
OPTSTK,OFSS,28-Jul-2026,8800,CE,0,0,0,1085,877.65,0,0,100,0,12-Jun-2026
OPTSTK,OFSS,28-Jul-2026,8800,PE,0,0,0,315,277.2,0,0,300,0,12-Jun-2026
OPTSTK,OFSS,28-Jul-2026,8900,CE,0,0,0,1308.75,814.65,0,0,0,0,12-Jun-2026
OPTSTK,OFSS,28-Jul-2026,8900,PE,0,0,0,235.5,313.4,0,0,0,0,12-Jun-2026
OPTSTK,OFSS,28-Jul-2026,9000,CE,675.05,675.05,675.05,675.05,754.6,1,9.6751,1700,100,12-Jun-2026
OPTSTK,OFSS,28-Jul-2026,9000,PE,348.15,385,346,360.9,352.5,15,140.5039,2100,900,12-Jun-2026
OPTSTK,OFSS,28-Jul-2026,9100,CE,0,0,0,1169.5,697.45,0,0,0,0,12-Jun-2026
OPTSTK,OFSS,28-Jul-2026,9100,PE,0,0,0,294.2,394.5,0,0,0,0,12-Jun-2026
OPTSTK,OFSS,28-Jul-2026,9200,CE,0,0,0,550,643.3,0,0,1200,0,12-Jun-2026
OPTSTK,OFSS,28-Jul-2026,9200,PE,0,0,0,220,439.5,0,0,200,0,12-Jun-2026
OPTSTK,OFSS,28-Jul-2026,9300,CE,0,0,0,560,592.05,0,0,100,0,12-Jun-2026
OPTSTK,OFSS,28-Jul-2026,9300,PE,0,0,0,362.65,487.45,0,0,0,0,12-Jun-2026
OPTSTK,OFSS,28-Jul-2026,9400,CE,0,0,0,672.95,543.7,0,0,100,0,12-Jun-2026
OPTSTK,OFSS,28-Jul-2026,9400,PE,0,0,0,623.15,538.25,0,0,0,0,12-Jun-2026
OPTSTK,OFSS,28-Jul-2026,9500,CE,0,0,0,450,498.25,0,0,200,0,12-Jun-2026
OPTSTK,OFSS,28-Jul-2026,9500,PE,0,0,0,404.85,592,0,0,100,0,12-Jun-2026
OPTSTK,OFSS,28-Jul-2026,9600,CE,0,0,0,610,455.65,0,0,100,0,12-Jun-2026
OPTSTK,OFSS,28-Jul-2026,9600,PE,584,584,584,584,584,2,20.368,300,100,12-Jun-2026
OPTSTK,OFSS,28-Jul-2026,9700,CE,0,0,0,809.45,415.85,0,0,0,0,12-Jun-2026
OPTSTK,OFSS,28-Jul-2026,9700,PE,0,0,0,528.05,707.9,0,0,0,0,12-Jun-2026
OPTSTK,OFSS,28-Jul-2026,9800,CE,0,0,0,660.55,378.7,0,0,0,0,12-Jun-2026
OPTSTK,OFSS,28-Jul-2026,9800,PE,0,0,0,833.65,769.9,0,0,0,0,12-Jun-2026
OPTSTK,OFSS,28-Jul-2026,9900,CE,0,0,0,689,344.15,0,0,400,0,12-Jun-2026
OPTSTK,OFSS,28-Jul-2026,9900,PE,0,0,0,704.35,834.55,0,0,100,0,12-Jun-2026
OPTSTK,OFSS,28-Jul-2026,10000,CE,300,300,259.5,265,265,65,668.3573,9600,3800,12-Jun-2026
OPTSTK,OFSS,28-Jul-2026,10000,PE,955.15,955.15,854,906.05,901.65,20,218.3007,1600,800,12-Jun-2026
OPTSTK,OFSS,28-Jul-2026,10100,CE,0,0,0,616.95,282.5,0,0,0,0,12-Jun-2026
OPTSTK,OFSS,28-Jul-2026,10100,PE,0,0,0,482.85,971.2,0,0,100,0,12-Jun-2026
OPTSTK,OFSS,28-Jul-2026,10200,CE,0,0,0,508.65,255.15,0,0,0,0,12-Jun-2026
OPTSTK,OFSS,28-Jul-2026,10200,PE,0,0,0,1076.55,1043.05,0,0,0,0,12-Jun-2026
OPTSTK,OFSS,28-Jul-2026,10300,CE,0,0,0,534.45,230.5,0,0,0,0,12-Jun-2026
OPTSTK,OFSS,28-Jul-2026,10300,PE,0,0,0,991.45,1117.55,0,0,100,0,12-Jun-2026
OPTSTK,OFSS,28-Jul-2026,10400,CE,0,0,0,200,207.55,0,0,3800,0,12-Jun-2026
OPTSTK,OFSS,28-Jul-2026,10400,PE,0,0,0,1105.9,1193.75,0,0,100,0,12-Jun-2026
OPTSTK,OFSS,28-Jul-2026,10500,CE,0,0,0,400,186.1,0,0,0,0,12-Jun-2026
OPTSTK,OFSS,28-Jul-2026,10500,PE,0,0,0,700,1271.5,0,0,500,0,12-Jun-2026
OPTSTK,OFSS,28-Jul-2026,10600,CE,0,0,0,405.4,166.85,0,0,100,0,12-Jun-2026
OPTSTK,OFSS,28-Jul-2026,10600,PE,0,0,0,1348.65,1351.4,0,0,0,0,12-Jun-2026
OPTSTK,OFSS,28-Jul-2026,10700,CE,0,0,0,395.15,149.3,0,0,0,0,12-Jun-2026
OPTSTK,OFSS,28-Jul-2026,10700,PE,0,0,0,1103.45,1433,0,0,0,0,12-Jun-2026
OPTSTK,OFSS,28-Jul-2026,10800,CE,0,0,0,210.7,133.35,0,0,100,0,12-Jun-2026
OPTSTK,OFSS,28-Jul-2026,10800,PE,0,0,0,1495,1516.2,0,0,0,0,12-Jun-2026
OPTSTK,OFSS,28-Jul-2026,10900,CE,109.4,109.4,108.8,108.8,118.85,2,22.0182,100,0,12-Jun-2026
OPTSTK,OFSS,28-Jul-2026,10900,PE,0,0,0,1243.55,1600.9,0,0,0,0,12-Jun-2026
OPTSTK,OFSS,28-Jul-2026,11000,CE,87.6,118,87.6,101.1,101.1,27,299.738,2600,1000,12-Jun-2026
OPTSTK,OFSS,28-Jul-2026,11000,PE,0,0,0,1757.15,1686.95,0,0,400,0,12-Jun-2026
OPTSTK,OFSS,28-Jul-2026,11200,CE,96,96,96,96,83.3,1,11.296,800,0,12-Jun-2026
OPTSTK,OFSS,28-Jul-2026,11200,PE,0,0,0,1355.85,1862.85,0,0,400,0,12-Jun-2026
OPTSTK,OFSS,28-Jul-2026,11400,CE,65,71,65,69,69,9,103.2212,3900,600,12-Jun-2026
OPTSTK,OFSS,28-Jul-2026,11400,PE,0,0,0,1842.2,2043,0,0,100,0,12-Jun-2026
OPTSTK,OFSS,25-Aug-2026,8400,CE,0,0,0,1802.05,1295.75,0,0,0,0,12-Jun-2026
OPTSTK,OFSS,25-Aug-2026,8400,PE,0,0,0,195.95,256.25,0,0,0,0,12-Jun-2026
OPTSTK,OFSS,25-Aug-2026,8600,CE,0,0,0,1652.5,1160,0,0,0,0,12-Jun-2026
OPTSTK,OFSS,25-Aug-2026,8600,PE,0,0,0,243.45,317.8,0,0,0,0,12-Jun-2026
OPTSTK,OFSS,25-Aug-2026,8800,CE,0,0,0,1509.65,1033.75,0,0,0,0,12-Jun-2026
OPTSTK,OFSS,25-Aug-2026,8800,PE,0,0,0,297.65,388.9,0,0,0,0,12-Jun-2026
OPTSTK,OFSS,25-Aug-2026,9000,CE,0,0,0,1374.05,916.8,0,0,0,0,12-Jun-2026
OPTSTK,OFSS,25-Aug-2026,9000,PE,0,0,0,359.05,469.3,0,0,0,0,12-Jun-2026
OPTSTK,OFSS,25-Aug-2026,9200,CE,0,0,0,1246.75,809.2,0,0,0,0,12-Jun-2026
OPTSTK,OFSS,25-Aug-2026,9200,PE,0,0,0,428.8,558.95,0,0,0,0,12-Jun-2026
OPTSTK,OFSS,25-Aug-2026,9400,CE,0,0,0,1127.35,710.75,0,0,0,0,12-Jun-2026
OPTSTK,OFSS,25-Aug-2026,9400,PE,0,0,0,506.5,657.85,0,0,0,0,12-Jun-2026
OPTSTK,OFSS,25-Aug-2026,9600,CE,0,0,0,1016,621.4,0,0,0,0,12-Jun-2026
OPTSTK,OFSS,25-Aug-2026,9600,PE,0,0,0,592.2,765.85,0,0,0,0,12-Jun-2026
OPTSTK,OFSS,25-Aug-2026,9800,CE,0,0,0,912.6,540.8,0,0,0,0,12-Jun-2026
OPTSTK,OFSS,25-Aug-2026,9800,PE,0,0,0,685.85,882.55,0,0,0,0,12-Jun-2026
OPTSTK,OFSS,25-Aug-2026,10000,CE,0,0,0,800,468.55,0,0,100,0,12-Jun-2026
OPTSTK,OFSS,25-Aug-2026,10000,PE,0,0,0,787.3,1007.65,0,0,0,0,12-Jun-2026
OPTSTK,OFSS,25-Aug-2026,10200,CE,0,0,0,729.15,404.2,0,0,0,0,12-Jun-2026
OPTSTK,OFSS,25-Aug-2026,10200,PE,0,0,0,896.5,1140.6,0,0,0,0,12-Jun-2026
OPTSTK,OFSS,25-Aug-2026,10400,CE,0,0,0,648.7,347.15,0,0,0,0,12-Jun-2026
OPTSTK,OFSS,25-Aug-2026,10400,PE,0,0,0,1013.05,1280.9,0,0,0,0,12-Jun-2026
OPTSTK,OFSS,25-Aug-2026,10600,CE,0,0,0,575.4,297.45,0,0,0,0,12-Jun-2026
OPTSTK,OFSS,25-Aug-2026,10600,PE,0,0,0,1136.8,1428.5,0,0,0,0,12-Jun-2026
OPTSTK,OFSS,25-Aug-2026,10800,CE,0,0,0,508.85,253.7,0,0,0,0,12-Jun-2026
OPTSTK,OFSS,25-Aug-2026,10800,PE,0,0,0,1267.3,1582.05,0,0,0,0,12-Jun-2026
OPTSTK,OFSS,25-Aug-2026,11000,CE,0,0,0,448.7,215.1,0,0,0,0,12-Jun-2026
OPTSTK,OFSS,25-Aug-2026,11000,PE,0,0,0,1404.15,1740.8,0,0,0,0,12-Jun-2026
OPTSTK,OFSS,25-Aug-2026,11200,CE,0,0,0,394.55,181.9,0,0,0,0,12-Jun-2026
OPTSTK,OFSS,25-Aug-2026,11200,PE,0,0,0,1547.05,1904.95,0,0,0,0,12-Jun-2026
OPTSTK,OIL,30-Jun-2026,360,CE,0,0,0,124.9,59.9,0,0,0,0,12-Jun-2026
OPTSTK,OIL,30-Jun-2026,360,PE,0.45,0.7,0.45,0.45,1,49,247.3695,43400,22400,12-Jun-2026
OPTSTK,OIL,30-Jun-2026,365,CE,0,0,0,136.8,55.3,0,0,0,0,12-Jun-2026
OPTSTK,OIL,30-Jun-2026,365,PE,1.05,1.05,0.6,0.7,0.7,44,225.316,9800,9800,12-Jun-2026
OPTSTK,OIL,30-Jun-2026,370,CE,0,0,0,116.15,50.8,0,0,0,0,12-Jun-2026
OPTSTK,OIL,30-Jun-2026,370,PE,1,1.2,0.8,0.95,0.95,89,462.2737,58800,12600,12-Jun-2026
OPTSTK,OIL,30-Jun-2026,375,CE,0,0,0,127.35,46.45,0,0,0,0,12-Jun-2026
OPTSTK,OIL,30-Jun-2026,375,PE,1.45,1.55,1.1,1.25,1.25,146,769.2293,26600,8400,12-Jun-2026
OPTSTK,OIL,30-Jun-2026,380,CE,0,0,0,107.6,42.2,0,0,0,0,12-Jun-2026
OPTSTK,OIL,30-Jun-2026,380,PE,1.5,2.1,1.4,1.55,1.55,533,2848.6143,452200,112000,12-Jun-2026
OPTSTK,OIL,30-Jun-2026,385,CE,0,0,0,118.1,38.15,0,0,0,0,12-Jun-2026
OPTSTK,OIL,30-Jun-2026,385,PE,2.35,2.7,1.85,2.05,2.05,82,444.689,37800,15400,12-Jun-2026
OPTSTK,OIL,30-Jun-2026,390,CE,0,0,0,99.35,34.3,0,0,0,0,12-Jun-2026
OPTSTK,OIL,30-Jun-2026,390,PE,2.75,3.5,2.4,2.75,2.75,446,2453.7639,260400,-12600,12-Jun-2026
OPTSTK,OIL,30-Jun-2026,395,CE,30.5,32.9,27,28.25,28.25,20,118.8348,21000,0,12-Jun-2026
OPTSTK,OIL,30-Jun-2026,395,PE,3.1,4.45,3.1,3.65,3.65,227,1267.2695,82600,1400,12-Jun-2026
OPTSTK,OIL,30-Jun-2026,400,CE,29.35,29.35,21.45,24,24,91,541.0314,74200,35000,12-Jun-2026
OPTSTK,OIL,30-Jun-2026,400,PE,4,5.75,3.85,4.65,4.65,2339,13253.6957,499800,-15400,12-Jun-2026
OPTSTK,OIL,30-Jun-2026,405,CE,0,0,0,100.2,24,0,0,0,0,12-Jun-2026
OPTSTK,OIL,30-Jun-2026,405,PE,5.35,7.25,4.95,5.95,5.95,356,2049.3977,116200,51800,12-Jun-2026
OPTSTK,OIL,30-Jun-2026,410,CE,19.8,21.45,15,17.1,17.1,119,713.2657,37800,37800,12-Jun-2026
OPTSTK,OIL,30-Jun-2026,410,PE,6.85,9.25,6.4,7.5,7.5,1135,6639.2221,273000,42000,12-Jun-2026
OPTSTK,OIL,30-Jun-2026,415,CE,16.35,17.85,12,14.2,14.2,236,1418.2105,75600,43400,12-Jun-2026
OPTSTK,OIL,30-Jun-2026,415,PE,8.45,11.75,7.95,9.55,9.55,1322,7863.8525,242200,77000,12-Jun-2026
OPTSTK,OIL,30-Jun-2026,420,CE,15,15.9,9.8,11.5,11.5,1387,8386.791,317800,221200,12-Jun-2026
OPTSTK,OIL,30-Jun-2026,420,PE,11.05,14.25,9.7,11.95,11.95,2678,16185.9831,509600,-67200,12-Jun-2026
OPTSTK,OIL,30-Jun-2026,425,CE,11.45,13,7.95,9.25,9.25,1179,7181.5394,215600,121800,12-Jun-2026
OPTSTK,OIL,30-Jun-2026,425,PE,12.6,16.7,11.65,14.8,14.8,769,4726.1284,144200,-109200,12-Jun-2026
OPTSTK,OIL,30-Jun-2026,430,CE,10.05,11.75,6.25,7.4,7.4,2239,13735.8242,810600,-124600,12-Jun-2026
OPTSTK,OIL,30-Jun-2026,430,PE,16,20.5,14.25,17.9,17.9,1310,8207.0471,743400,-621600,12-Jun-2026
OPTSTK,OIL,30-Jun-2026,435,CE,8.4,8.85,5,5.95,5.95,1134,7012.4943,618800,91000,12-Jun-2026
OPTSTK,OIL,30-Jun-2026,435,PE,20.25,23.75,18,21.35,21.35,162,1033.6354,224000,-12600,12-Jun-2026
OPTSTK,OIL,30-Jun-2026,440,CE,7.05,7.85,4,4.75,4.75,2019,12583.4849,970200,260400,12-Jun-2026
OPTSTK,OIL,30-Jun-2026,440,PE,19.9,27.65,19.9,25.3,25.3,120,779.6096,315000,-18200,12-Jun-2026
OPTSTK,OIL,30-Jun-2026,445,CE,5.1,5.65,3.3,3.75,3.75,329,2069.2525,270200,22400,12-Jun-2026
OPTSTK,OIL,30-Jun-2026,445,PE,26.7,31.3,25.55,29.2,29.2,31,205.1161,99400,-7000,12-Jun-2026
OPTSTK,OIL,30-Jun-2026,450,CE,5.8,5.8,2.65,3.1,3.1,1711,10860.0765,1552600,401800,12-Jun-2026
OPTSTK,OIL,30-Jun-2026,450,PE,31.05,36.1,29.3,33.35,33.35,70,472.6204,380800,-28000,12-Jun-2026
OPTSTK,OIL,30-Jun-2026,455,CE,3.6,3.65,2.15,2.5,2.5,387,2480.3268,491400,5600,12-Jun-2026
OPTSTK,OIL,30-Jun-2026,455,PE,37.8,39.95,37.65,37.65,40.6,6,41.4435,175000,-5600,12-Jun-2026
OPTSTK,OIL,30-Jun-2026,460,CE,2.55,3.35,1.75,2.05,2.05,904,5850.0498,901600,-19600,12-Jun-2026
OPTSTK,OIL,30-Jun-2026,460,PE,40,45.25,38.2,44.5,44.75,23,161.0546,323400,-14000,12-Jun-2026
OPTSTK,OIL,30-Jun-2026,465,CE,3.05,3.05,1.5,1.7,1.7,268,1751.6779,494200,22400,12-Jun-2026
OPTSTK,OIL,30-Jun-2026,465,PE,43.85,43.85,43.85,43.85,49,1,7.1239,84000,-1400,12-Jun-2026
OPTSTK,OIL,30-Jun-2026,470,CE,1.5,2,1.25,1.4,1.4,496,3274.3438,777000,7000,12-Jun-2026
OPTSTK,OIL,30-Jun-2026,470,PE,47.7,53.65,47.7,51.4,53.35,12,87.6449,134400,1400,12-Jun-2026
OPTSTK,OIL,30-Jun-2026,475,CE,1.5,1.6,1.1,1.15,1.15,162,1080.3618,343000,-7000,12-Jun-2026
OPTSTK,OIL,30-Jun-2026,475,PE,52.6,57.2,50,56.5,56.5,16,118.4064,53200,-7000,12-Jun-2026
OPTSTK,OIL,30-Jun-2026,480,CE,1.4,1.4,0.95,1.05,1.05,538,3623.8545,733600,-40600,12-Jun-2026
OPTSTK,OIL,30-Jun-2026,480,PE,58,61.6,56.45,60.9,60.9,9,67.921,217000,-2800,12-Jun-2026
OPTSTK,OIL,30-Jun-2026,485,CE,1.4,1.4,0.8,0.9,0.9,157,1068.2532,327600,-49000,12-Jun-2026
OPTSTK,OIL,30-Jun-2026,485,PE,62.9,67.05,61.6,67.05,67.05,4,30.7699,141400,-1400,12-Jun-2026
OPTSTK,OIL,30-Jun-2026,490,CE,1.25,1.25,0.75,0.8,0.8,276,1896.6864,844200,30800,12-Jun-2026
OPTSTK,OIL,30-Jun-2026,490,PE,71.5,72.9,71.5,72.9,71.75,2,15.7416,309400,-1400,12-Jun-2026
OPTSTK,OIL,30-Jun-2026,495,CE,0.85,0.9,0.65,0.65,0.65,62,430.2816,474600,-14000,12-Jun-2026
OPTSTK,OIL,30-Jun-2026,495,PE,72.45,74.4,72.45,74.4,76.55,6,47.7477,158200,0,12-Jun-2026
OPTSTK,OIL,30-Jun-2026,500,CE,0.8,0.8,0.5,0.6,0.6,662,4639.9017,1685600,43400,12-Jun-2026
OPTSTK,OIL,30-Jun-2026,500,PE,77.8,82.05,75.9,82.05,81.35,11,89.243,288400,-5600,12-Jun-2026
OPTSTK,OIL,30-Jun-2026,505,CE,0.6,0.65,0.55,0.55,0.55,9,63.7035,172200,-1400,12-Jun-2026
OPTSTK,OIL,30-Jun-2026,505,PE,0,0,0,77.55,86.2,0,0,81200,0,12-Jun-2026
OPTSTK,OIL,30-Jun-2026,510,CE,0.55,0.6,0.45,0.5,0.4,92,657.5401,452200,21000,12-Jun-2026
OPTSTK,OIL,30-Jun-2026,510,PE,0,0,0,80.7,91.05,0,0,25200,0,12-Jun-2026
OPTSTK,OIL,30-Jun-2026,515,CE,0.5,0.5,0.35,0.4,0.3,20,144.3078,58800,-11200,12-Jun-2026
OPTSTK,OIL,30-Jun-2026,515,PE,0,0,0,33,95.95,0,0,29400,0,12-Jun-2026
OPTSTK,OIL,30-Jun-2026,520,CE,0.5,0.5,0.35,0.35,0.35,274,1996.113,823200,201600,12-Jun-2026
OPTSTK,OIL,30-Jun-2026,520,PE,0,0,0,90.6,100.85,0,0,18200,0,12-Jun-2026
OPTSTK,OIL,30-Jun-2026,525,CE,0.35,0.35,0.35,0.35,0.2,22,161.8078,23800,-9800,12-Jun-2026
OPTSTK,OIL,30-Jun-2026,525,PE,0,0,0,44,105.8,0,0,1400,0,12-Jun-2026
OPTSTK,OIL,30-Jun-2026,530,CE,0.35,0.4,0.3,0.3,0.3,20,148.4938,159600,-9800,12-Jun-2026
OPTSTK,OIL,30-Jun-2026,530,PE,0,0,0,39.05,110.75,0,0,8400,0,12-Jun-2026
OPTSTK,OIL,30-Jun-2026,535,CE,0.3,0.3,0.25,0.25,0.1,21,157.374,15400,-25200,12-Jun-2026
OPTSTK,OIL,30-Jun-2026,535,PE,0,0,0,53.95,115.7,0,0,0,0,12-Jun-2026
OPTSTK,OIL,30-Jun-2026,540,CE,0.35,0.35,0.25,0.25,0.25,10,75.6378,121800,-1400,12-Jun-2026
OPTSTK,OIL,30-Jun-2026,540,PE,0,0,0,46.25,120.65,0,0,5600,0,12-Jun-2026
OPTSTK,OIL,30-Jun-2026,545,CE,0.15,0.2,0.15,0.2,0.2,2,15.2649,5600,-1400,12-Jun-2026
OPTSTK,OIL,30-Jun-2026,550,CE,0.3,0.3,0.2,0.25,0.25,74,570.0583,476000,-11200,12-Jun-2026
OPTSTK,OIL,30-Jun-2026,550,PE,0,0,0,62,130.6,0,0,8400,0,12-Jun-2026
OPTSTK,OIL,30-Jun-2026,555,CE,0,0,0,3.9,0.05,0,0,4200,0,12-Jun-2026
OPTSTK,OIL,30-Jun-2026,560,CE,0.2,0.25,0.15,0.2,0.05,7,54.8996,68600,-5600,12-Jun-2026
OPTSTK,OIL,30-Jun-2026,560,PE,0,0,0,89.85,140.55,0,0,0,0,12-Jun-2026
