INSTRUMENT,SYMBOL,EXPIRY_DT,STRIKE_PR,OPTION_TYP,OPEN,HIGH,LOW,CLOSE,SETTLE_PR,CONTRACTS,VAL_INLAKH,OPEN_INT,CHG_IN_OI,TIMESTAMP,
FUTSTK,EXIDEIND,30-Jun-2026,0,,295,303.8,294.25,303.8,303.8,19,101.8593,30600,23400,02-APR-2026,
FUTSTK,FEDERALBNK,28-Apr-2026,0,,266.5,267.7,257.25,266.25,266.25,3658,47847.2675,81155000,-185000,02-APR-2026,
FUTSTK,FEDERALBNK,26-May-2026,0,,264,268.8,258.85,267.75,267.75,181,2376.82,1375000,290000,02-APR-2026,
FUTSTK,FEDERALBNK,30-Jun-2026,0,,264.2,270.6,260,269.35,269.35,48,634.4875,195000,165000,02-APR-2026,
FUTSTK,FORCEMOT,28-Apr-2026,0,,20400,21350,20141,21249,21249,1045,5423.818,19050,12675,02-APR-2026,
FUTSTK,FORCEMOT,26-May-2026,0,,20400,21496,20384,21396,21396,30,156.3588,575,350,02-APR-2026,
FUTSTK,FORCEMOT,30-Jun-2026,0,,0,0,0,19760,21410,0,0,0,0,02-APR-2026,
FUTSTK,FORTIS,28-Apr-2026,0,,785.6,795,768.65,791.75,791.75,2326,14093.6993,12318625,-76725,02-APR-2026,
FUTSTK,FORTIS,26-May-2026,0,,790.2,799.2,775.5,796.95,796.95,75,457.2775,101525,20925,02-APR-2026,
FUTSTK,FORTIS,30-Jun-2026,0,,784.3,793.6,784.3,793.6,799.4,4,24.4063,2325,2325,02-APR-2026,
FUTSTK,GAIL,28-Apr-2026,0,,139.49,142.29,137.68,142.05,142.05,4195,18493.0175,82608750,-1370250,02-APR-2026,
FUTSTK,GAIL,26-May-2026,0,,139.9,143.07,138.85,142.78,142.78,104,462.3318,2680650,25200,02-APR-2026,
FUTSTK,GAIL,30-Jun-2026,0,,139.67,143.5,139.67,143.5,143.5,17,75.7663,59850,18900,02-APR-2026,
FUTSTK,GLENMARK,28-Apr-2026,0,,2095,2103,1966.3,2096.6,2096.6,4265,32405.5436,11023875,-276750,02-APR-2026,
FUTSTK,GLENMARK,26-May-2026,0,,2068,2110,1984.1,2107.6,2107.6,87,665.721,53250,4875,02-APR-2026,
FUTSTK,GLENMARK,30-Jun-2026,0,,2059,2115,2003.4,2115,2115,10,77.0805,3000,1875,02-APR-2026,
FUTSTK,GMRAIRPORT,28-Apr-2026,0,,87.8,89.4,86.11,89.13,89.13,1778,10863.5981,137777175,376650,02-APR-2026,
FUTSTK,GMRAIRPORT,26-May-2026,0,,87.55,89.89,86.59,89.71,89.71,146,895.8774,3543300,118575,02-APR-2026,
FUTSTK,GMRAIRPORT,30-Jun-2026,0,,87.97,90.19,87.26,90.05,90.05,29,178.5614,97650,27900,02-APR-2026,
FUTSTK,GODFRYPHLP,28-Apr-2026,0,,1911,1929,1854,1916.2,1916.2,689,3600.4612,115775,81125,02-APR-2026,
FUTSTK,GODFRYPHLP,26-May-2026,0,,1912.7,1916.5,1880,1912.2,1912.2,31,162.401,3300,3025,02-APR-2026,
FUTSTK,GODFRYPHLP,30-Jun-2026,0,,1925.2,1934.9,1909.6,1924.8,1924.8,13,68.8086,3575,3575,02-APR-2026,
FUTSTK,GODREJCP,28-Apr-2026,0,,990.7,1004.55,971.55,1000.3,1000.3,3094,15350.616,11324500,439000,02-APR-2026,
FUTSTK,GODREJCP,26-May-2026,0,,978.75,1005.2,978.75,1001.65,1001.65,72,358.9765,62500,12500,02-APR-2026,
FUTSTK,GODREJCP,30-Jun-2026,0,,990,1004.75,990,1004.75,1004.75,3,14.9738,1000,1000,02-APR-2026,
FUTSTK,GODREJPROP,28-Apr-2026,0,,1485,1524.9,1436.1,1517,1517,5007,20274.881,7690650,29975,02-APR-2026,
FUTSTK,GODREJPROP,26-May-2026,0,,1472.9,1533.5,1444,1525.5,1525.5,275,1119.9592,187275,24200,02-APR-2026,
FUTSTK,GODREJPROP,30-Jun-2026,0,,1491.7,1542.9,1460,1540.4,1540.4,22,90.2822,7975,3300,02-APR-2026,
FUTSTK,GRASIM,28-Apr-2026,0,,2570,2579.3,2523.1,2570.9,2570.9,3656,23323.232,14237000,-85750,02-APR-2026,
FUTSTK,GRASIM,26-May-2026,0,,2560.8,2596.7,2540.9,2588.6,2588.6,133,853.0753,59500,12500,02-APR-2026,
FUTSTK,GRASIM,30-Jun-2026,0,,2573.3,2596.9,2568.9,2590,2598.7,16,103.2978,1750,1500,02-APR-2026,
FUTSTK,HAL,28-Apr-2026,0,,3653,3708.9,3559.7,3695.8,3695.8,13942,76070.4159,7868700,-145800,02-APR-2026,
FUTSTK,HAL,26-May-2026,0,,3709.8,3729.9,3582,3716.1,3716.1,758,4159.3661,350100,12000,02-APR-2026,
FUTSTK,HAL,30-Jun-2026,0,,3734.9,3746.2,3610,3738.5,3738.5,337,1858.4234,20400,4500,02-APR-2026,
FUTSTK,HAVELLS,28-Apr-2026,0,,1179.1,1187.8,1146.8,1183.2,1183.2,2613,15233.6845,8430000,248000,02-APR-2026,
FUTSTK,HAVELLS,26-May-2026,0,,1176,1191.4,1153.5,1188.3,1188.3,80,469.0265,114500,4500,02-APR-2026,
FUTSTK,HAVELLS,30-Jun-2026,0,,1161,1185.2,1156.2,1185.2,1196.5,14,81.7365,13000,4500,02-APR-2026,
FUTSTK,HCLTECH,28-Apr-2026,0,,1331.3,1383.2,1321.5,1370.3,1370.3,10945,52068.5232,34681850,802550,02-APR-2026,
FUTSTK,HCLTECH,26-May-2026,0,,1316.3,1371.9,1313.2,1359.5,1359.5,807,3797.8521,487900,141750,02-APR-2026,
FUTSTK,HCLTECH,30-Jun-2026,0,,1331,1362,1322.1,1352,1352,73,344.3139,23100,7700,02-APR-2026,
FUTSTK,HDFCAMC,28-Apr-2026,0,,2312,2362.7,2245,2353.9,2353.9,4134,28639.2507,6350700,109500,02-APR-2026,
FUTSTK,HDFCAMC,26-May-2026,0,,2300,2371.7,2258.7,2367.3,2367.3,102,706.0911,68700,5400,02-APR-2026,
FUTSTK,HDFCAMC,30-Jun-2026,0,,2310.1,2365,2310.1,2361,2361,5,35.1243,900,600,02-APR-2026,
FUTSTK,HDFCBANK,28-Apr-2026,0,,731.2,756.95,731,753.35,753.35,52669,215549.887,347069800,-6391000,02-APR-2026,
FUTSTK,HDFCBANK,26-May-2026,0,,736,758,733,754.45,754.45,3790,15492.3794,10617750,611050,02-APR-2026,
FUTSTK,HDFCBANK,30-Jun-2026,0,,744,755,730.05,751.35,751.35,1807,7370.5448,1761100,794750,02-APR-2026,
FUTSTK,HDFCLIFE,28-Apr-2026,0,,570,571.9,557.5,569.25,569.25,4436,27565.9769,42963800,1285900,02-APR-2026,
FUTSTK,HDFCLIFE,26-May-2026,0,,576.2,576.2,560.55,572.4,572.4,232,1449.1065,1234200,89100,02-APR-2026,
FUTSTK,HDFCLIFE,30-Jun-2026,0,,583.95,583.95,561.8,574.35,574.35,22,138.0517,39600,11000,02-APR-2026,
FUTSTK,HEROMOTOCO,28-Apr-2026,0,,5085,5085,4930.5,5040.5,5040.5,4627,34699.6313,3631350,101250,02-APR-2026,
FUTSTK,HEROMOTOCO,26-May-2026,0,,5100,5100,4971,5071.5,5071.5,130,982.173,25200,4650,02-APR-2026,
FUTSTK,HEROMOTOCO,30-Jun-2026,0,,5101.5,5101.5,4995,5095,5079,12,90.8543,1950,750,02-APR-2026,
FUTSTK,HINDALCO,28-Apr-2026,0,,897,924.2,887,919.95,919.95,14337,91154.5936,37697100,-701400,02-APR-2026,
FUTSTK,HINDALCO,26-May-2026,0,,901.25,929.15,894,925.2,925.2,442,2827.7904,1758400,81200,02-APR-2026,
FUTSTK,HINDALCO,30-Jun-2026,0,,913.95,934,900,931.75,931.75,676,4294.6516,463400,453600,02-APR-2026,
FUTSTK,HINDPETRO,28-Apr-2026,0,,330,330.55,319.2,326.5,326.5,6233,40764.302,45009675,317925,02-APR-2026,
FUTSTK,HINDPETRO,26-May-2026,0,,336.1,336.1,321,328.3,328.3,1801,11788.0799,781650,-1528875,02-APR-2026,
FUTSTK,HINDPETRO,30-Jun-2026,0,,327,330.25,323.55,329.85,329.85,35,231.2499,36450,26325,02-APR-2026,
FUTSTK,HINDUNILVR,28-Apr-2026,0,,2041.1,2074,2032.1,2070.9,2070.9,4250,26212.9986,15853500,-64800,02-APR-2026,
FUTSTK,HINDUNILVR,26-May-2026,0,,2057.4,2086.9,2045,2084.4,2084.4,593,3661.3413,412200,112500,02-APR-2026,
FUTSTK,HINDUNILVR,30-Jun-2026,0,,2045.1,2073.9,2036.7,2073,2073,45,277.3587,24600,6300,02-APR-2026,
FUTSTK,HINDZINC,28-Apr-2026,0,,515,520.75,505.25,518.4,518.4,3306,20761.6301,39599350,-170275,02-APR-2026,
FUTSTK,HINDZINC,26-May-2026,0,,513.95,522.7,507.2,521.4,521.4,319,1999.63,1413650,-132300,02-APR-2026,
FUTSTK,HINDZINC,30-Jun-2026,0,,511.15,524.5,509.6,523.45,523.45,29,183.3402,29400,20825,02-APR-2026,
FUTSTK,HUDCO,28-Apr-2026,0,,165.26,169.24,161.25,168.49,168.49,1232,5626.676,29803500,-74925,02-APR-2026,
FUTSTK,HYUNDAI,28-Apr-2026,0,,1735,1735,1661.2,1707.4,1707.4,4869,22718.9509,2369125,847000,02-APR-2026,
FUTSTK,HYUNDAI,26-May-2026,0,,1713.7,1718.7,1666,1708.4,1708.4,30,140.2841,12375,2475,02-APR-2026,
FUTSTK,HYUNDAI,30-Jun-2026,0,,1698.8,1720.5,1672,1720.5,1720.5,15,70.2257,6600,3025,02-APR-2026,
FUTSTK,ICICIBANK,28-Apr-2026,0,,1203,1224.5,1191.1,1219.3,1219.3,19659,166082.3528,106036000,-2926700,02-APR-2026,
FUTSTK,ICICIBANK,26-May-2026,0,,1206.1,1231.8,1198.8,1226.5,1226.5,1146,9719.1675,20434400,404600,02-APR-2026,
FUTSTK,ICICIBANK,30-Jun-2026,0,,1232,1239.5,1207.2,1233.1,1233.1,195,1665.2405,176400,86800,02-APR-2026,
FUTSTK,ICICIGI,28-Apr-2026,0,,1695,1697,1638.7,1692.5,1692.5,2160,11693.2472,5030675,103675,02-APR-2026,
FUTSTK,ICICIGI,26-May-2026,0,,1676,1706.6,1648,1701.7,1701.7,27,147.6459,30550,4550,02-APR-2026,
FUTSTK,ICICIGI,30-Jun-2026,0,,0,0,0,1741.8,1711.9,0,0,0,0,02-APR-2026,
FUTSTK,ICICIPRULI,28-Apr-2026,0,,504.75,508.4,493.9,506.3,506.3,1861,8627.9528,18572150,51800,02-APR-2026,
FUTSTK,ICICIPRULI,26-May-2026,0,,506.05,511.15,498.35,509.35,509.35,86,401.3496,102675,31450,02-APR-2026,
FUTSTK,ICICIPRULI,30-Jun-2026,0,,500.7,512,500.7,512,512,5,23.4589,1850,1850,02-APR-2026,
FUTSTK,IDEA,28-Apr-2026,0,,8.64,8.71,8.17,8.64,8.64,10235,61902.2746,6328610925,67043550,02-APR-2026,
FUTSTK,IDEA,26-May-2026,0,,8.62,8.74,8.22,8.69,8.69,521,3160.4887,226146900,9148800,02-APR-2026,
FUTSTK,IDEA,30-Jun-2026,0,,8.65,8.78,8.29,8.74,8.74,142,867.006,6289800,2072775,02-APR-2026,
FUTSTK,IDFCFIRSTB,28-Apr-2026,0,,59.6,60.85,58.27,60.49,60.49,4906,27036.126,400494500,-899675,02-APR-2026,
FUTSTK,IDFCFIRSTB,26-May-2026,0,,59.12,61.2,58.65,60.87,60.87,519,2865.0447,24680775,64925,02-APR-2026,
FUTSTK,IDFCFIRSTB,30-Jun-2026,0,,60,61.62,59.03,61.35,61.35,206,1148.6095,955325,742000,02-APR-2026,
FUTSTK,IEX,28-Apr-2026,0,,118.35,120.17,116.3,119.64,119.64,1654,7357.9856,67695000,-532500,02-APR-2026,
FUTSTK,IEX,26-May-2026,0,,117,120.16,116.29,119.71,119.71,89,395.9471,5546250,18750,02-APR-2026,
FUTSTK,IEX,30-Jun-2026,0,,118.2,120.21,116.5,119.93,119.93,44,195.0236,176250,75000,02-APR-2026,
FUTSTK,INDHOTEL,28-Apr-2026,0,,577.5,588.3,568,586.4,586.4,3995,23104.652,22411000,970000,02-APR-2026,
FUTSTK,INDHOTEL,26-May-2026,0,,577.05,591.85,571.55,589.6,589.6,205,1194.7435,627000,47000,02-APR-2026,
FUTSTK,INDHOTEL,30-Jun-2026,0,,579,592.15,572.95,591.35,591.35,16,92.905,12000,6000,02-APR-2026,
FUTSTK,INDIANB,28-Apr-2026,0,,870,875,845,871.6,871.6,2881,24737.9655,9363000,135000,02-APR-2026,
FUTSTK,INDIANB,26-May-2026,0,,855.5,875,846.75,872.85,872.85,75,645.831,79000,-7000,02-APR-2026,
FUTSTK,INDIANB,30-Jun-2026,0,,852,865.9,843.05,865.9,881.2,18,154.13,17000,15000,02-APR-2026,
FUTSTK,INDIGO,28-Apr-2026,0,,4085.3,4207.7,3970.3,4183.6,4183.6,16270,99626.8404,7064250,-98550,02-APR-2026,
FUTSTK,INDIGO,26-May-2026,0,,4105,4209.9,3986.9,4185.6,4185.6,934,5731.8723,204300,32700,02-APR-2026,
FUTSTK,INDIGO,30-Jun-2026,0,,4125,4216.5,4025,4208.2,4208.2,107,658.7277,9000,5250,02-APR-2026,
FUTSTK,INDUSINDBK,28-Apr-2026,0,,774,784.6,753,778.15,778.15,6968,37384.0023,38853500,128100,02-APR-2026,
FUTSTK,INDUSINDBK,26-May-2026,0,,775,788.85,758.4,783.45,783.45,294,1587.3302,847000,68600,02-APR-2026,
FUTSTK,INDUSINDBK,30-Jun-2026,0,,772,793.9,764,790.2,790.2,106,574.203,72100,62300,02-APR-2026,
FUTSTK,INDUSTOWER,28-Apr-2026,0,,420.75,427.35,411.2,426.3,426.3,3139,22482.9794,63884300,1249500,02-APR-2026,
FUTSTK,INDUSTOWER,26-May-2026,0,,417,429.8,413.8,428.45,428.45,59,424.15,476000,39100,02-APR-2026,
FUTSTK,INDUSTOWER,30-Jun-2026,0,,429.5,429.5,416.85,432.7,432.7,10,72.3648,18700,15300,02-APR-2026,
FUTSTK,INFY,28-Apr-2026,0,,1260,1295.4,1259.1,1292.1,1292.1,23816,121989.6484,74479200,1370000,02-APR-2026,
FUTSTK,INFY,26-May-2026,0,,1260,1294.9,1258,1290.9,1290.9,1321,6754.746,1483600,113600,02-APR-2026,
FUTSTK,INFY,30-Jun-2026,0,,1260,1294.5,1260,1289.7,1289.7,231,1183.0228,101200,42400,02-APR-2026,
FUTSTK,INOXWIND,28-Apr-2026,0,,79,80.44,76.88,79.94,79.94,2828,7923.1846,97486675,-936650,02-APR-2026,
FUTSTK,INOXWIND,26-May-2026,0,,78.86,80.69,77.35,80.37,80.37,191,537.9917,4404400,207350,02-APR-2026,
FUTSTK,INOXWIND,30-Jun-2026,0,,79,81.2,77.95,80.78,80.78,26,73.7147,53625,46475,02-APR-2026,
FUTSTK,IOC,28-Apr-2026,0,,134,134.94,130.71,134.4,134.4,3703,23934.7534,107952000,1535625,02-APR-2026,
FUTSTK,IOC,26-May-2026,0,,133.92,135.79,131.42,135.23,135.23,243,1579.0164,2705625,165750,02-APR-2026,
FUTSTK,IOC,30-Jun-2026,0,,134,136.3,132.51,136.2,136.2,42,274.6419,126750,19500,02-APR-2026,
FUTSTK,IREDA,28-Apr-2026,0,,111.1,112.24,108.41,111.67,111.67,2160,8215.8059,46785450,886650,02-APR-2026,
FUTSTK,IREDA,26-May-2026,0,,109.45,110.43,107,109.75,109.75,410,1536.7266,4202100,179400,02-APR-2026,
FUTSTK,IREDA,30-Jun-2026,0,,108.92,109.5,106.4,108.85,108.85,81,301.6614,476100,127650,02-APR-2026,
FUTSTK,IRFC,28-Apr-2026,0,,90.15,91.96,88.56,91.55,91.55,2079,7949.6803,51212500,-89250,02-APR-2026,
FUTSTK,IRFC,26-May-2026,0,,89,91.29,88.22,90.94,90.94,191,726.4011,5087250,131750,02-APR-2026,
FUTSTK,IRFC,30-Jun-2026,0,,88.86,91,88.34,90.72,90.72,46,174.6198,212500,114750,02-APR-2026,
FUTSTK,ITC,28-Apr-2026,0,,291.75,294.45,289.55,293.65,293.65,7949,37193.9472,152936000,531200,02-APR-2026,
FUTSTK,ITC,26-May-2026,0,,292.15,296.15,291.4,295.45,295.45,623,2925.932,9878400,368000,02-APR-2026,
FUTSTK,ITC,30-Jun-2026,0,,296.6,297.85,293.1,297,297,148,699.2408,227200,102400,02-APR-2026,
FUTSTK,JINDALSTEL,28-Apr-2026,0,,1134.9,1150,1095.5,1145.1,1145.1,3612,25405.4669,9971250,-96875,02-APR-2026,
FUTSTK,JINDALSTEL,26-May-2026,0,,1129.6,1157.8,1103.7,1152.7,1152.7,94,666.6506,71875,13750,02-APR-2026,
FUTSTK,JINDALSTEL,30-Jun-2026,0,,1119,1159.6,1109.4,1159.6,1159.6,15,106.1263,7500,3750,02-APR-2026,
FUTSTK,JIOFIN,28-Apr-2026,0,,228.1,230.7,224.01,230.01,230.01,6367,33968.5765,136072050,-1588600,02-APR-2026,
FUTSTK,JIOFIN,26-May-2026,0,,229,232,225.5,231.49,231.49,510,2737.2927,16297250,242050,02-APR-2026,
FUTSTK,JIOFIN,30-Jun-2026,0,,229.99,233.23,227,232.72,232.72,144,776.8343,350150,211500,02-APR-2026,
FUTSTK,JSWENERGY,28-Apr-2026,0,,480.2,494.9,467.05,492.45,492.45,3830,18461.5105,25395000,-584000,02-APR-2026,
FUTSTK,JSWENERGY,26-May-2026,0,,471.35,497.85,470.8,495.4,495.4,842,4044.0665,186000,-395000,02-APR-2026,
FUTSTK,JSWENERGY,30-Jun-2026,0,,476.5,494.6,472.5,494.6,494.6,11,52.98,8000,4000,02-APR-2026,
FUTSTK,JSWSTEEL,28-Apr-2026,0,,1134.8,1148.4,1111,1144.4,1144.4,5096,38923.9216,46613475,-425925,02-APR-2026,
FUTSTK,JSWSTEEL,26-May-2026,0,,1132,1154.4,1118.3,1151.4,1151.4,1260,9655.5287,3977100,-308475,02-APR-2026,
FUTSTK,JSWSTEEL,30-Jun-2026,0,,1130.1,1157.9,1130,1157.9,1156.7,6,46.307,4050,3375,02-APR-2026,
FUTSTK,JUBLFOOD,28-Apr-2026,0,,424.8,437.65,422.55,435.5,435.5,4509,24306.9838,25041250,615000,02-APR-2026,
FUTSTK,JUBLFOOD,26-May-2026,0,,419.2,427.75,418,425.35,425.35,245,1293.0281,990000,50000,02-APR-2026,
FUTSTK,JUBLFOOD,30-Jun-2026,0,,428,428,413.5,419.55,419.55,27,140.8838,32500,26250,02-APR-2026,
FUTSTK,KALYANKJIL,28-Apr-2026,0,,385,397.9,376.35,396.4,396.4,2639,12002.8359,23515275,-304325,02-APR-2026,
FUTSTK,KALYANKJIL,26-May-2026,0,,390,399.95,379.85,398.15,398.15,104,475.1095,453550,28200,02-APR-2026,
FUTSTK,KALYANKJIL,30-Jun-2026,0,,381.95,401.4,381.95,400.5,400.5,7,32.2925,7050,1175,02-APR-2026,
FUTSTK,KAYNES,28-Apr-2026,0,,3490,3521,3333.3,3502.6,3502.6,10450,35756.2967,3385600,22800,02-APR-2026,
FUTSTK,KAYNES,26-May-2026,0,,3485,3515,3326,3498.6,3498.6,1355,4619.7308,111500,27600,02-APR-2026,
FUTSTK,KAYNES,30-Jun-2026,0,,3439.8,3518,3325,3503.2,3503.2,139,471.4544,9800,5900,02-APR-2026,
FUTSTK,KEI,28-Apr-2026,0,,3891.2,4061.9,3870.1,4038.5,4038.5,2380,16472.1956,1956500,-14000,02-APR-2026,
FUTSTK,KEI,26-May-2026,0,,3874.2,3999,3813.3,3980.5,3980.5,112,762.1341,36050,7175,02-APR-2026,
FUTSTK,KEI,30-Jun-2026,0,,0,0,0,4112,4102.8,0,0,0,0,02-APR-2026,
FUTSTK,KFINTECH,28-Apr-2026,0,,882.9,899,855.95,895.65,895.65,1093,4776.3645,1933000,52000,02-APR-2026,
FUTSTK,KFINTECH,26-May-2026,0,,850.65,887.1,843.95,883.4,883.4,111,480.9973,138000,9000,02-APR-2026,
FUTSTK,KFINTECH,30-Jun-2026,0,,0,0,0,892.55,916.35,0,0,500,0,02-APR-2026,
FUTSTK,KOTAKBANK,28-Apr-2026,0,,352.7,360.8,347,358.95,358.95,8671,61343.631,193370000,-2948000,02-APR-2026,
FUTSTK,KOTAKBANK,26-May-2026,0,,354,362.75,349.15,361,361,1126,7973.757,21322000,1416000,02-APR-2026,
FUTSTK,KOTAKBANK,30-Jun-2026,0,,366.2,366.2,351.6,363.6,363.6,139,992.886,244000,218000,02-APR-2026,
FUTSTK,KPITTECH,28-Apr-2026,0,,658,701.55,655,698.45,698.45,3760,10961.8148,5777450,34000,02-APR-2026,
FUTSTK,KPITTECH,26-May-2026,0,,665.7,704.95,659,701.7,701.7,192,564.9393,229500,-21250,02-APR-2026,
FUTSTK,KPITTECH,30-Jun-2026,0,,689,707.7,689,707.7,707.7,14,41.765,5525,3400,02-APR-2026,
FUTSTK,LAURUSLABS,28-Apr-2026,0,,1030.6,1053.75,996,1048.55,1048.55,5091,44258.6415,17776900,-234600,02-APR-2026,
FUTSTK,LAURUSLABS,26-May-2026,0,,1035,1058,1002,1053.4,1053.4,264,2303.2123,389300,15300,02-APR-2026,
FUTSTK,LAURUSLABS,30-Jun-2026,0,,1016.3,1059.7,1016.3,1056.9,1056.9,32,283.0245,21250,18700,02-APR-2026,
FUTSTK,LICHSGFIN,28-Apr-2026,0,,510.65,520.15,502,518.85,518.85,2654,13578.435,32542000,-218000,02-APR-2026,
FUTSTK,LICHSGFIN,26-May-2026,0,,510,521,505.7,520.5,520.5,66,337.955,521000,1000,02-APR-2026,
FUTSTK,LICHSGFIN,30-Jun-2026,0,,509.95,509.95,509.95,509.95,524.4,1,5.0995,2000,0,02-APR-2026,
FUTSTK,LICI,28-Apr-2026,0,,735,738.8,719,737,737,2059,10479.2489,8029700,179900,02-APR-2026,
FUTSTK,LICI,26-May-2026,0,,731.05,740.2,720.9,739.1,739.1,309,1587.6994,615300,96600,02-APR-2026,
FUTSTK,LICI,30-Jun-2026,0,,732.4,736,724.05,734.9,744.75,42,214.1619,19600,14700,02-APR-2026,
FUTSTK,LODHA,28-Apr-2026,0,,676.2,706.65,652.4,700.75,700.75,6507,19900.1421,21473100,288000,02-APR-2026,
FUTSTK,LODHA,26-May-2026,0,,672.2,710.15,656.95,706.1,706.1,390,1190.4426,1061100,34200,02-APR-2026,
FUTSTK,LODHA,30-Jun-2026,0,,683,714.25,663,710.2,710.2,35,108.3218,14400,7200,02-APR-2026,
FUTSTK,LT,28-Apr-2026,0,,3550,3636,3475,3620.4,3620.4,15296,95257.2782,14049700,-379750,02-APR-2026,
FUTSTK,LT,26-May-2026,0,,3580,3664.1,3495.6,3644.2,3644.2,1511,9440.2137,1865500,110425,02-APR-2026,
FUTSTK,LT,30-Jun-2026,0,,3540,3648,3486.4,3637.3,3637.3,120,748.5333,16975,6825,02-APR-2026,
FUTSTK,LTF,28-Apr-2026,0,,240,242.5,235.3,241.23,241.23,4201,22565.257,58936500,1379250,02-APR-2026,
FUTSTK,LTF,26-May-2026,0,,239,242.25,235.5,241.07,241.07,146,782.7786,1091250,78750,02-APR-2026,
FUTSTK,LTF,30-Jun-2026,0,,236,238,235.91,237.97,243.6,19,101.3578,51750,27000,02-APR-2026,
FUTSTK,LTM,28-Apr-2026,0,,4062,4302,4027.1,4280.3,4280.3,4362,27497.7215,3663150,78900,02-APR-2026,
FUTSTK,LTM,26-May-2026,0,,4011,4227.8,4011,4211.5,4211.5,118,737.2656,83400,600,02-APR-2026,
FUTSTK,LTM,30-Jun-2026,0,,4050,4216.7,4050,4216.7,4216.7,10,62.7222,1650,1050,02-APR-2026,
FUTSTK,LUPIN,28-Apr-2026,0,,2262,2272,2178.1,2264.1,2264.1,3396,32184.4485,6117450,79900,02-APR-2026,
FUTSTK,LUPIN,26-May-2026,0,,2283,2283,2193.5,2271.1,2271.1,251,2398.7455,91800,37400,02-APR-2026,
FUTSTK,LUPIN,30-Jun-2026,0,,2258.6,2286,2219,2281.5,2281.5,10,95.8792,2125,1275,02-APR-2026,
FUTSTK,M&M,28-Apr-2026,0,,2980,3040.4,2939.6,3026.2,3026.2,9066,54245.5692,17183800,8600,02-APR-2026,
FUTSTK,M&M,26-May-2026,0,,2991,3059.9,2956.4,3044,3044,1502,9039.5814,2164800,197000,02-APR-2026,
FUTSTK,M&M,30-Jun-2026,0,,2999,3072.7,2985,3054.8,3054.8,59,356.0938,30000,6600,02-APR-2026,
FUTSTK,MANAPPURAM,28-Apr-2026,0,,251.55,257.3,248.45,256.25,256.25,3512,26732.193,50367000,-510000,02-APR-2026,
FUTSTK,MANAPPURAM,26-May-2026,0,,252,258,251.15,257.35,257.35,47,359.496,483000,3000,02-APR-2026,
FUTSTK,MANAPPURAM,30-Jun-2026,0,,257.8,257.8,257.8,257.8,259.25,1,7.734,6000,3000,02-APR-2026,
FUTSTK,MANKIND,28-Apr-2026,0,,1986,2008.5,1927.2,2001,2001,1797,7960.2397,2528775,-52650,02-APR-2026,
FUTSTK,MANKIND,26-May-2026,0,,1976,2012.3,1932.3,2007.9,2007.9,88,390.1383,131400,5625,02-APR-2026,
FUTSTK,MANKIND,30-Jun-2026,0,,1963.6,2002,1963.6,2002,2025.5,4,17.8288,675,450,02-APR-2026,
FUTSTK,MARICO,28-Apr-2026,0,,742,769.5,732.2,765.1,765.1,3597,32669.2044,27132000,310800,02-APR-2026,
FUTSTK,MARICO,26-May-2026,0,,736,770.3,736,767.75,767.75,59,539.4348,64800,26400,02-APR-2026,
FUTSTK,MARICO,30-Jun-2026,0,,760,760,760,760,771.65,1,9.12,1200,1200,02-APR-2026,
FUTSTK,MARUTI,28-Apr-2026,0,,12400,12702,12307,12658,12658,8635,54096.0905,3312950,-23650,02-APR-2026,
FUTSTK,MARUTI,26-May-2026,0,,12400,12770,12383,12742,12742,859,5375.7045,205850,24600,02-APR-2026,
FUTSTK,MARUTI,30-Jun-2026,0,,12461,12850,12450,12828,12828,59,372.2905,8600,950,02-APR-2026,
FUTSTK,MAXHEALTH,28-Apr-2026,0,,955.65,956.35,933.7,949.4,949.4,3155,15688.9115,13010550,-47775,02-APR-2026,
FUTSTK,MAXHEALTH,26-May-2026,0,,952.75,960.55,939.35,953.75,953.75,230,1146.6257,168000,60375,02-APR-2026,
FUTSTK,MAXHEALTH,30-Jun-2026,0,,954,963.85,947.75,963.5,957.35,5,25.1533,4725,1050,02-APR-2026,
FUTSTK,MAZDOCK,28-Apr-2026,0,,2268,2286.8,2211.8,2269.6,2269.6,6672,29919.2306,4230200,17600,02-APR-2026,
FUTSTK,MAZDOCK,26-May-2026,0,,2250,2290,2221.8,2276.9,2276.9,480,2159.3084,151000,2600,02-APR-2026,
FUTSTK,MAZDOCK,30-Jun-2026,0,,2270,2290,2240,2287,2287,47,212.96,6000,1800,02-APR-2026,
FUTSTK,MCX,28-Apr-2026,0,,2440,2460.6,2365.2,2453,2453,4825,72681.5763,11760000,-121250,02-APR-2026,
FUTSTK,MCX,26-May-2026,0,,2454.3,2473.8,2380,2464.3,2464.3,298,4504.4925,274375,9375,02-APR-2026,
FUTSTK,MCX,30-Jun-2026,0,,2429,2476.4,2388.3,2474.2,2474.2,41,619.92,14375,5625,02-APR-2026,
FUTSTK,MFSL,28-Apr-2026,0,,1451,1480,1437.7,1471.4,1471.4,1515,8849.984,10812800,13200,02-APR-2026,
FUTSTK,MFSL,26-May-2026,0,,1452.3,1481.9,1444.8,1479,1479,17,99.5556,9200,1200,02-APR-2026,
FUTSTK,MFSL,30-Jun-2026,0,,0,0,0,1508,1484,0,0,400,0,02-APR-2026,
